experiment_family,scenario_name,condition_name,persona_name,chat_atmosphere,report_1_polarity,report_2_polarity,repeat_index,timestep,success,error_message,final_choice,credible_choice,share_choice,comment_choice,like_choice,reason,reason_signal,nsb,cb,sb,eb,nci_comp,raw_response
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,140,1,True,,negative,negative,negative,support_negative,negative,报道1里关于病程拖长、复诊增加和夜间咳嗽反复的具体经验描述，与评论中提到的恢复节奏差异形成了相互印证的线索，这些具体风险点让我更倾向于相信这一边。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1里关于病程拖长、复诊增加和夜间咳嗽反复的具体经验描述，与评论中提到的恢复节奏差异形成了相互印证的线索，这些具体风险点让我更倾向于相信这一边。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,141,1,True,,positive,positive,positive,support_positive,positive,报道1和评论都提到了大多数孩子能在几天到一两周内恢复，医院已采取措施缓解压力，这些具体线索让我更相信整体可控。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论都提到了大多数孩子能在几天到一两周内恢复，医院已采取措施缓解压力，这些具体线索让我更相信整体可控。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,142,1,True,,positive,positive,positive,support_positive,positive,报道2和评论中提到的医院应对措施与多数病例可预期恢复的具体性让我更倾向于这一边。,,0.0,0,0,0,0,"{""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2和评论中提到的医院应对措施与多数病例可预期恢复的具体性让我更倾向于这一边。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,143,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的规范治疗、恢复时间范围和医院应对措施更具体连贯，让我更倾向于相信大多数病例是可控的。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的规范治疗、恢复时间范围和医院应对措施更具体连贯，让我更倾向于相信大多数病例是可控的。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,144,1,True,,negative,negative,negative,support_negative,negative,报道1中关于病程拖长、复诊次数增加和家庭照护负担上升的描述更具体，与评论1和评论3提到的恢复慢、需继续观察的情况相呼应。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于病程拖长、复诊次数增加和家庭照护负担上升的描述更具体，与评论1和评论3提到的恢复慢、需继续观察的情况相呼应。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,145,1,True,,positive,positive,positive,support_positive,positive,报道1中提到的医院应对措施和恢复时间更具体，与评论中提到的分诊、延时门诊等应对措施相互印证，让我更倾向于相信大多数孩子能在预期内恢复。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的医院应对措施和恢复时间更具体，与评论中提到的分诊、延时门诊等应对措施相互印证，让我更倾向于相信大多数孩子能在预期内恢复。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,146,1,True,,negative,negative,negative,support_negative,negative,报道1中更具体描述了恢复慢、复诊次数增加和夜间咳嗽反复等连续风险线索，这些在评论中也得到一定印证。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中更具体描述了恢复慢、复诊次数增加和夜间咳嗽反复等连续风险线索，这些在评论中也得到一定印证。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,147,1,True,,positive,positive,positive,support_positive,positive,报道1中的医院应对措施和恢复路径更具体，评论1和评论4也提到医院已采取分诊、延时门诊等应对措施，多数病例按常规处理。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中的医院应对措施和恢复路径更具体，评论1和评论4也提到医院已采取分诊、延时门诊等应对措施，多数病例按常规处理。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,148,1,True,,negative,negative,negative,support_negative,negative,报道1里更具体描述了咳嗽拖久、复诊增加和家庭负担上升等连续风险线索，与当前可见评论中'恢复过程需要继续观察'的提醒更为一致。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1里更具体描述了咳嗽拖久、复诊增加和家庭负担上升等连续风险线索，与当前可见评论中'恢复过程需要继续观察'的提醒更为一致。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,149,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中关于恢复过程的具体观察与应对措施比报道2更连贯具体，让我更倾向于相信多数病例在规范治疗后可预期恢复。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中关于恢复过程的具体观察与应对措施比报道2更连贯具体，让我更倾向于相信多数病例在规范治疗后可预期恢复。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,150,1,True,,negative,negative,negative,support_negative,negative,报道1中更具体、更连续的恢复慢、复诊次数增加和家庭照护负担上升的线索让我更关注这些实际困难。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中更具体、更连续的恢复慢、复诊次数增加和家庭照护负担上升的线索让我更关注这些实际困难。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,151,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的分诊、延时门诊等应对措施，以及多数孩子在几天到一两周内逐步恢复的描述，让我觉得情况相对可控。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的分诊、延时门诊等应对措施，以及多数孩子在几天到一两周内逐步恢复的描述，让我觉得情况相对可控。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,152,1,True,,negative,negative,negative,support_negative,negative,报道1和评论中更具体的恢复慢、复诊次数增加和夜间咳嗽反复等连续线索，让我更关注实际家庭负担和病程拖长的现实压力。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中更具体的恢复慢、复诊次数增加和夜间咳嗽反复等连续线索，让我更关注实际家庭负担和病程拖长的现实压力。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,153,1,True,,positive,positive,positive,support_positive,positive,报道1中关于大多数孩子在规范治疗后几天到一两周内恢复的具体描述，以及评论1和评论3中提到的多数病例可按常规处理和恢复节奏差异的线索，让我更倾向于相信整体情况可控。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于大多数孩子在规范治疗后几天到一两周内恢复的具体描述，以及评论1和评论3中提到的多数病例可按常规处理和恢复节奏差异的线索，让我更倾向于相信整体情况可控。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,154,1,True,,negative,negative,negative,support_negative,negative,报道1和评论中提到的恢复慢、复诊次数增加、家庭负担上升等具体风险线索比报道2的缓解描述更具体、更连续。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的恢复慢、复诊次数增加、家庭负担上升等具体风险线索比报道2的缓解描述更具体、更连续。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,155,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的具体应对措施和多数病例恢复情况更符合我的理解。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的具体应对措施和多数病例恢复情况更符合我的理解。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,156,1,True,,negative,negative,negative,support_negative,negative,报道1中更具体描述了咳嗽拖久、复诊增加和家庭负担上升等连续线索，这些细节比报道2中的一般性恢复描述更能引起共鸣。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中更具体描述了咳嗽拖久、复诊增加和家庭负担上升等连续线索，这些细节比报道2中的一般性恢复描述更能引起共鸣。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,157,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的医院应对措施和大多数孩子在规范治疗后恢复的具体线索，让我更倾向于认为整体可控。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的医院应对措施和大多数孩子在规范治疗后恢复的具体线索，让我更倾向于认为整体可控。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,158,1,True,,negative,negative,negative,support_negative,negative,报道1中更具体、更连续的关于病程拖长、复诊次数增加和夜间咳嗽反复的线索，与当前可见评论中家长需要持续观察和医院分诊应对的内容更吻合。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中更具体、更连续的关于病程拖长、复诊次数增加和夜间咳嗽反复的线索，与当前可见评论中家长需要持续观察和医院分诊应对的内容更吻合。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,159,1,True,,positive,positive,positive,support_positive,positive,报道1中的具体治疗流程和恢复时间范围更明确，与评论中提到的分诊、延时门诊等应对措施相互印证。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中的具体治疗流程和恢复时间范围更明确，与评论中提到的分诊、延时门诊等应对措施相互印证。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,160,1,True,,negative,negative,negative,support_negative,negative,报道1中更具体描述了病程拖长、复诊增加和家庭负担上升等连续性风险线索，这些具体性更高的观察让我更倾向于相信这一边。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中更具体描述了病程拖长、复诊增加和家庭负担上升等连续性风险线索，这些具体性更高的观察让我更倾向于相信这一边。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,161,1,True,,positive,positive,positive,support_positive,positive,报道1中提到的规范治疗后恢复较快和医院应对措施更具体，评论1和评论4也印证了多数病例可按常规处理。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的规范治疗后恢复较快和医院应对措施更具体，评论1和评论4也印证了多数病例可按常规处理。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,162,1,True,,negative,negative,negative,support_negative,negative,报道1中关于咳嗽拖久、复诊次数增加和家庭照护负担上升的描述与评论1和评论2提到的恢复慢、需要继续观察的线索相互印证。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于咳嗽拖久、复诊次数增加和家庭照护负担上升的描述与评论1和评论2提到的恢复慢、需要继续观察的线索相互印证。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,163,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的具体恢复路径和医院应对措施更充分，多数病例按医嘱治疗后逐步恢复的线索更有说服力。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的具体恢复路径和医院应对措施更充分，多数病例按医嘱治疗后逐步恢复的线索更有说服力。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,164,1,True,,negative,negative,negative,support_negative,negative,报道1中关于病程拖长、复诊增加和家庭负担上升的线索更具体且连续，这些风险提醒在当前评论中也有呼应。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于病程拖长、复诊增加和家庭负担上升的线索更具体且连续，这些风险提醒在当前评论中也有呼应。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,165,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中的正式应对与恢复路径更具体，而报道2的风险描述缺乏同样明确的官方支持证据。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中的正式应对与恢复路径更具体，而报道2的风险描述缺乏同样明确的官方支持证据。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,166,1,True,,negative,negative,negative,support_negative,negative,报道1中更具体地描述了咳嗽拖长、复诊增加和家庭负担上升等连续线索，与评论中提到的恢复观察和复查需求更吻合。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中更具体地描述了咳嗽拖长、复诊增加和家庭负担上升等连续线索，与评论中提到的恢复观察和复查需求更吻合。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,167,1,True,,positive,positive,positive,support_positive,positive,报道1中提到的医院应对措施和大多数孩子恢复的具体时间线，与评论中强调的按医嘱处理和分诊措施相互印证。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的医院应对措施和大多数孩子恢复的具体时间线，与评论中强调的按医嘱处理和分诊措施相互印证。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,168,1,True,,negative,negative,negative,support_negative,negative,报道1中反复出现的咳嗽拖久、复诊增加和家庭负担线索更具体连贯，与评论1和4的观察形成呼应。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中反复出现的咳嗽拖久、复诊增加和家庭负担线索更具体连贯，与评论1和4的观察形成呼应。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,169,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的分诊、延时门诊等具体应对措施，以及大多数孩子在规范治疗后几天到一两周内恢复的具体时间线，让我更倾向于相信这一边。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的分诊、延时门诊等具体应对措施，以及大多数孩子在规范治疗后几天到一两周内恢复的具体时间线，让我更倾向于相信这一边。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,170,1,True,,negative,negative,negative,support_negative,negative,报道1中关于病程拖长、复诊次数增加和家庭照护负担上升的具体描述，与评论中提到的恢复节奏差异和需要持续观察的线索相互印证，让我更关注这些风险提示。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于病程拖长、复诊次数增加和家庭照护负担上升的具体描述，与评论中提到的恢复节奏差异和需要持续观察的线索相互印证，让我更关注这些风险提示。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,171,1,True,,positive,positive,positive,support_positive,positive,报道1中提到的规范治疗后几天到一两周恢复的具体时间线，以及医院已采取的分诊和延时门诊等应对措施，让我更倾向于相信这是更普遍的情况。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的规范治疗后几天到一两周恢复的具体时间线，以及医院已采取的分诊和延时门诊等应对措施，让我更倾向于相信这是更普遍的情况。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,172,1,True,,negative,negative,negative,support_negative,negative,报道1中反复提到的恢复慢、复诊次数增加和家庭照护负担上升，与评论中需要继续观察和不同孩子恢复节奏差异不小的线索相互印证，让我更关注这一边。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中反复提到的恢复慢、复诊次数增加和家庭照护负担上升，与评论中需要继续观察和不同孩子恢复节奏差异不小的线索相互印证，让我更关注这一边。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,173,1,True,,positive,positive,positive,support_positive,positive,报道1和可见评论中更具体地展示了规范治疗后的恢复过程，以及医院通过分诊、延时门诊等实际缓解措施，这些具体线索让我更倾向于相信大多数病例在可控范围内。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和可见评论中更具体地展示了规范治疗后的恢复过程，以及医院通过分诊、延时门诊等实际缓解措施，这些具体线索让我更倾向于相信大多数病例在可控范围内。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,174,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的'咳嗽拖得更久、复诊次数增加、家庭照护负担上升'等具体风险线索更连贯且重复出现，而评论4虽提到多数病例可常规处理，但'恢复慢'的提醒也印证了报道1的担忧点。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'咳嗽拖得更久、复诊次数增加、家庭照护负担上升'等具体风险线索更连贯且重复出现，而评论4虽提到多数病例可常规处理，但'恢复慢'的提醒也印证了报道1的担忧点。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,175,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的具体应对措施和常规治疗恢复路径更具体，让我更倾向于相信大多数病例在规范治疗后可预期恢复。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的具体应对措施和常规治疗恢复路径更具体，让我更倾向于相信大多数病例在规范治疗后可预期恢复。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,176,1,True,,negative,negative,negative,support_negative,negative,报道1里提到的恢复慢、复诊次数增加和夜间咳嗽反复等具体风险线索，与评论中家长提到的需要继续观察和关注精神状态的提醒更为一致。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1里提到的恢复慢、复诊次数增加和夜间咳嗽反复等具体风险线索，与评论中家长提到的需要继续观察和关注精神状态的提醒更为一致。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,177,1,True,,positive,positive,positive,support_positive,positive,报道1里提到的医院应对措施和多数孩子可预期恢复的线索更具体，评论也印证了分诊和延时门诊等实际应对。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1里提到的医院应对措施和多数孩子可预期恢复的线索更具体，评论也印证了分诊和延时门诊等实际应对。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,178,1,True,,negative,negative,negative,support_negative,negative,报道1中反复出现的恢复慢、复诊次数增加、夜间咳嗽反复等具体线索与评论4提到的需要继续观察、按医生建议复查等提示相互印证，形成更连贯的风险体验链条。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中反复出现的恢复慢、复诊次数增加、夜间咳嗽反复等具体线索与评论4提到的需要继续观察、按医生建议复查等提示相互印证，形成更连贯的风险体验链条。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,179,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的恢复时间和应对措施更具体，而报道2的风险描述相对模糊且缺乏具体数据支持。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的恢复时间和应对措施更具体，而报道2的风险描述相对模糊且缺乏具体数据支持。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,180,1,True,,negative,negative,negative,support_negative,negative,报道1中更具体、更连贯的风险线索（咳嗽拖久、复诊增加、家庭负担上升）与评论中反复提到的恢复观察需求相互印证。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中更具体、更连贯的风险线索（咳嗽拖久、复诊增加、家庭负担上升）与评论中反复提到的恢复观察需求相互印证。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,181,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的恢复节奏差异和医院应对措施更具体，且多个评论都提到了多数病例按医嘱治疗后的恢复过程。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的恢复节奏差异和医院应对措施更具体，且多个评论都提到了多数病例按医嘱治疗后的恢复过程。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,182,1,True,,negative,negative,negative,support_negative,negative,报道1中反复提到的恢复慢、复诊次数增加和家庭照护负担上升这些具体线索，与当前可见评论中强调的个体差异和需要持续观察的内容形成了互相印证，让我更关注这一边。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中反复提到的恢复慢、复诊次数增加和家庭照护负担上升这些具体线索，与当前可见评论中强调的个体差异和需要持续观察的内容形成了互相印证，让我更关注这一边。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,183,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中的具体恢复案例、医院应对措施和可控治疗路径提供了更连贯、更具体的线索，而报道2的风险线索虽然存在但相对分散。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中的具体恢复案例、医院应对措施和可控治疗路径提供了更连贯、更具体的线索，而报道2的风险线索虽然存在但相对分散。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,184,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的病程拖长、复诊次数增加和夜间咳嗽反复等具体风险线索更连贯，与评论中关于恢复需要持续观察的内容相互印证。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的病程拖长、复诊次数增加和夜间咳嗽反复等具体风险线索更连贯，与评论中关于恢复需要持续观察的内容相互印证。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,185,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的分诊、延时门诊等具体应对措施，以及大多数孩子在规范治疗后逐步恢复的线索，让我更倾向于相信这一边。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的分诊、延时门诊等具体应对措施，以及大多数孩子在规范治疗后逐步恢复的线索，让我更倾向于相信这一边。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,negative,positive,186,1,True,,negative,negative,negative,support_negative,negative,报道1中反复提到的咳嗽拖久、复诊增加和家庭照护负担等具体风险线索，与评论2和评论4中的'需要继续观察'和'个别恢复慢'相互印证，形成了更连贯的风险叙事。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中反复提到的咳嗽拖久、复诊增加和家庭照护负担等具体风险线索，与评论2和评论4中的'需要继续观察'和'个别恢复慢'相互印证，形成了更连贯的风险叙事。""}"
main,mycoplasma_pneumonia,low_feedback,main_baseline_neutral,none,positive,negative,187,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的医院应对措施和大多数病例的恢复过程更具体，让我更倾向于相信情况总体可控。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的医院应对措施和大多数病例的恢复过程更具体，让我更倾向于相信情况总体可控。""}"
